날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240
2019-01-21,65900,67400,65000,67000,3977425,3.7151702786377707,63837.77049918292,63651.09220975855,186.67828942437336,-698.957530564947,66.83937823834196,57.78023448197514,65060.0,61855.0,66258.33333333333,71602.5,77797.91666666667,65187.07074365833,63479.3785196829,66184.75963313149,70347.32077516448,73033.58515287413,3205.0,-1198.3333333333285,-6542.5,-12737.916666666672,-4403.3333333333285,-9747.5,-15942.916666666672,-5344.1666666666715,-11539.583333333343,-6195.4166666666715,1707.692223975435,-997.6888894731528,-5160.250031506148,-7846.514409215801,-2705.3811134485877,-6867.942255481583,-9554.206633191236,-4162.561142032995,-6848.825519742648,-2686.2643777096528
2019-01-22,67900,68000,65700,66600,4047917,-0.5970149253731344,64262.72888392401,63869.52982385051,393.19906007349346,-480.5262124372589,65.3061224489796,59.28541207537604,65580.0,62255.0,66290.0,71486.66666666667,77760.83333333333,65658.04716243889,63776.580565427386,66198.37407138947,70285.38158879813,72980.1944047175,3325.0,-710.0,-5906.6666666666715,-12180.833333333328,-4035.0,-9231.666666666672,-15505.833333333328,-5196.6666666666715,-11470.833333333328,-6274.166666666657,1881.466597011502,-540.3269089505775,-4627.334426359244,-7322.147242278617,-2421.7935059620795,-6508.801023370746,-9203.61383929012,-4087.007517408667,-6781.82033332804,-2694.812815919373
2019-01-23,65500,67200,64800,66800,2825017,0.3003003003003003,64653.078286397234,64086.601688750474,566.4765976467606,-271.12565042045503,76.92307692307693,62.81294504491622,65980.0,62595.0,66286.66666666667,71350.83333333333,77725.41666666667,66038.69810829259,64064.52527348192,66218.09951167178,70227.77197576016,72928.90648434641,3385.0,-306.6666666666715,-5370.8333333333285,-11745.416666666672,-3691.6666666666715,-8755.833333333328,-15130.416666666672,-5064.166666666657,-11438.75,-6374.583333333343,1974.1728348106699,-179.40140337919001,-4189.073867467567,-6890.208376053823,-2153.57423818986,-6163.246702278237,-8864.381210864492,-4009.6724640883767,-6710.806972674633,-2701.134508586256
2019-01-24,66900,70500,66900,70500,6914092,5.538922155688622,65552.60470387459,64561.66823032451,990.9364735500785,-18.713225626348304,80.5,66.35035603593298,67100.0,63100.0,66348.33333333333,71220.83333333333,77714.58333333333,67525.79873886173,64677.42762838841,66358.48969161697,70232.27161252446,72908.74958406138,4000.0,751.6666666666715,-4120.8333333333285,-10614.583333333328,-3248.3333333333285,-8120.8333333333285,-14614.583333333328,-4872.5,-11366.25,-6493.75,2848.371110473323,1167.3090472447657,-2706.4728736627294,-5382.950845199652,-1681.0620632285572,-5554.843984136052,-8231.321955672975,-3873.781920907495,-6550.259892444417,-2676.4779715369223
2019-01-25,71600,74800,71100,74600,7163871,5.815602836879433,66944.51167250927,65305.248361411584,1639.2633110976822,312.8820817184578,83.54430379746836,69.78914558824006,69100.0,63825.0,66455.0,71126.66666666667,77719.16666666667,69883.86582590782,65622.43452092285,66628.70314435083,70304.4654701687,72922.78485722271,5275.0,2645.0,-2026.6666666666715,-8619.166666666672,-2630.0,-7301.6666666666715,-13894.166666666672,-4671.6666666666715,-11264.166666666672,-6592.5,4261.431304984973,3255.1626815569907,-420.5996442608739,-3038.9190313148865,-1006.2686234279827,-4682.030949245847,-7300.35033629986,-3675.7623258178646,-6294.081712871877,-2618.3193870540126
2019-01-28,74700,74900,71200,71800,4972189,-3.753351206434316,67691.50987673861,65786.34107538109,1905.1688013575185,631.33942564627,74.23076923076923,70.6774703167459,70060.0,64335.0,66515.0,71005.83333333333,77708.33333333333,70522.57721727189,66210.77409035877,66798.25386092949,70329.18504917416,72913.46714056526,5725.0,3545.0,-945.8333333333285,-7648.3333333333285,-2180.0,-6670.8333333333285,-13373.333333333328,-4490.8333333333285,-11193.333333333328,-6702.5,4311.803126913117,3724.3233563424,193.39216809772188,-2390.8899232933763,-587.4797705707169,-4118.410958815395,-6702.693050206493,-3530.931188244678,-6115.213279635776,-2584.282091391098
2019-01-29,71400,73800,71000,73400,3368642,2.2284122562674096,68569.73912647113,66350.31581053804,2219.4233159330906,948.9562037036342,71.12068965517241,70.7661141844312,71420.0,64980.0,66600.0,70904.16666666667,77713.33333333333,71481.71814484792,66895.46227222936,67014.70455401376,70379.94232108865,72917.50475765602,6440.0,4820.0,515.8333333333285,-6293.3333333333285,-1620.0,-5924.1666666666715,-12733.333333333328,-4304.1666666666715,-11113.333333333328,-6809.166666666657,4586.255872618567,4467.013590834162,1101.7758237592789,-1435.7866128080932,-119.24228178440535,-3484.480048859288,-6022.04248542666,-3365.237767074883,-5902.800203642255,-2537.562436567372
2019-01-30,73500,76300,73000,75900,5304841,3.4059945504087197,69697.4715685525,67057.69982457226,2639.7717439802364,1287.1193117589546,72.08333333333334,71.02955801421163,73240.0,65745.0,66655.0,70843.33333333333,77737.08333333333,72954.47876323195,67753.0372939218,67306.02571617725,70471.18294388057,72942.25575551779,7495.0,6585.0,2396.6666666666715,-4497.0833333333285,-910.0,-5098.3333333333285,-11992.083333333328,-4188.3333333333285,-11082.083333333328,-6893.75,5201.441469310143,5648.453047054703,2483.295819351377,12.223007714157575,447.0115777445608,-2718.1456499587657,-5189.218461595985,-3165.1572277033265,-5636.230039340546,-2471.0728116372193
2019-01-31,76900,77100,73700,73900,4447535,-2.635046113306983,70344.01440415981,67564.53687460395,2779.4775295558647,1585.590955318337,67.05426356589147,70.23449912454761,73920.0,66555.0,66711.66666666667,70765.0,77752.5,73269.65250882131,68338.4623135483,67522.22159433537,70527.8576059652,72950.20384053425,7365.0,7208.3333333333285,3155.0,-3832.5,-156.66666666667152,-4210.0,-11197.5,-4053.3333333333285,-11040.833333333328,-6987.5,4931.190195273011,5747.4309144859435,2741.7949028561125,319.4486682870629,816.2407192129322,-2189.395292416899,-4611.741526985948,-3005.636011629831,-5427.982246198881,-2422.3462345690496
2019-02-01,75400,76400,74700,75900,3349965,2.706359945872801,71198.78141890446,68181.97858759624,3016.8028313082177,1871.8333305163133,77.8225806451613,71.75211542867035,74180.0,67435.0,66808.33333333333,70735.83333333333,77772.5,74146.43500588088,69058.60875987704,67796.90285353748,70616.65334801536,72974.68347671238,6745.0,7371.6666666666715,3444.1666666666715,-3592.5,626.6666666666715,-3300.8333333333285,-10337.5,-3927.5,-10964.166666666672,-7036.6666666666715,5087.826246003839,6349.532152343396,3529.7816578655184,1171.7515291684977,1261.7059063395573,-1558.0445881383203,-3916.074716835341,-2819.7504944778775,-5177.780623174898,-2358.0301286970207
