날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal
2015-12-07,31450,31700,30700,30700,2238378,-1.6025641025641024,31249.240209288735,31625.11461141527,-375.8744021265338,-463.70923721921883,50.78125,50.846098499655284
2015-12-08,30500,30750,30050,30200,2483443,-1.6286644951140066,31087.81863862893,31519.55056612525,-431.73192749631926,-457.31377527463894,47.44525547445255,50.16592989461474
2015-12-09,30100,30550,30100,30250,1524501,0.16556291390728478,30958.92346345525,31425.509783449306,-466.5863199940577,-459.16828421852273,42.4,48.612743915691794
2015-12-10,30200,30550,30050,30300,3145787,0.1652892561983471,30857.55062292367,31342.13868837899,-484.58806545531843,-464.25224046588187,44.26229508196721,47.74265414894688
2015-12-11,30200,30550,29600,29850,2725258,-1.4851485148514851,30702.542834781565,31231.60989664721,-529.0670618656441,-477.21520474583434,43.54838709677419,46.903800738512345
2015-12-14,29000,29350,28550,29000,3669577,-2.8475711892797317,30440.613167892094,31066.30545985853,-625.6922919664357,-506.91062218995467,40.909090909090914,45.70485877262806
2015-12-15,29050,29600,28800,29400,2006190,1.3793103448275863,30280.518834370232,30942.875425794933,-662.356591424701,-537.999816036904,26.41509433962264,41.846905886026974
2015-12-16,30050,30500,29900,30400,2601080,3.4013605442176873,30298.900552159426,30902.662431291603,-603.7618791321765,-551.1522286559585,28.440366972477065,39.165598103316995
2015-12-17,30250,30550,29800,30250,2210682,-0.4934210526315789,30291.377390288748,30854.317066010743,-562.9396757219947,-553.5097180691657,31.95876288659794,37.724231059973185
2015-12-18,29800,30700,29800,30600,2854920,1.1570247933884297,30338.857791782786,30835.478764824762,-496.62097304197596,-542.1319690637279,39.58333333333334,38.09605151464522
2015-12-21,30450,30800,30250,30500,1576561,-0.32679738562091504,30363.64890073928,30810.628485948855,-446.979585209574,-523.1014922928971,40.86021505376344,38.648884222468865
2015-12-22,31000,32200,30800,32200,6861264,5.573770491803279,30646.1644544717,30913.544894397088,-267.3804399253895,-471.95728181939563,58.064516129032256,42.53201060378154
2015-12-23,32100,33000,31900,32700,5331047,1.5527950310559007,30962.139153783744,31045.874902219526,-83.73574843578172,-394.3129751426729,61.65413533834586,46.356435550694414
2015-12-24,32950,33150,31700,31700,3624175,-3.058103975535168,31075.656207047785,31094.328613166224,-18.67240611843954,-319.18486133782625,53.28947368421052,47.74304317739764
2015-12-28,31750,31850,30900,30900,2535636,-2.5236593059936907,31048.63217519428,31079.933901079836,-31.301725885554333,-261.60823424737185,51.265822784810126,48.44759909888014
2015-12-29,30900,31550,30800,31200,1965713,0.9708737864077669,31071.9195328567,31088.82768618503,-16.908153328331537,-212.6682180635638,56.493506493506494,50.05678057780541
2015-12-30,31100,31450,30550,30750,1801261,-1.4423076923076923,31022.393450878746,31063.729339060214,-41.33588818146745,-178.40175208714456,53.086419753086425,50.66270841286162
2016-01-04,30550,30750,30150,30150,1878039,-1.951219512195122,30888.179073820476,30996.045684315013,-107.86661049453687,-164.29472376862302,49.13294797687861,50.35675632566502
2016-01-05,30500,31200,30350,30600,2482905,1.4925373134328357,30843.84383169425,30966.708966958347,-122.86513526409908,-156.00880606771824,54.335260115606935,51.1524570836534
2016-01-06,30600,30900,30300,30750,2461593,0.49019607843137253,30829.4063191259,30950.65645088736,-121.25013176145876,-149.05707120646633,61.0062893081761,53.12322352855794
2016-01-07,30400,30750,30200,30200,2424880,-1.788617886178862,30732.574577721916,30895.052269340147,-162.4776916182309,-151.74119528881926,54.93827160493827,53.48623314383401
2016-01-08,29800,30100,29550,29700,3967121,-1.6556291390728477,30573.716950380083,30806.529879018653,-232.81292863857016,-167.95554195876946,45.39473684210526,51.86793388348827
2016-01-11,29400,29500,28600,28650,5358223,-3.535353535353535,30277.760496475457,30646.786925017273,-369.02642854181613,-208.16971927537878,40.588235294117645,49.61199416561415
2016-01-12,28600,28900,27700,27800,4418384,-2.966841186736475,29896.566573940774,30435.91381946044,-539.3472455196643,-274.4052245242359,34.44444444444444,46.57848422138021
2016-01-13,28100,28450,28000,28100,3481523,1.079136690647482,29620.171716411423,30262.883166167074,-642.7114497556504,-348.06646957051885,36.95652173913044,44.654091724930254
2016-01-14,27300,27900,27200,27900,3957935,-0.7117437722419928,29355.52991388659,30087.854783488034,-732.3248696014452,-424.9181495767042,22.077922077922068,40.138857795528615
2016-01-15,27950,28300,26800,26800,5431851,-3.942652329749104,28962.37146559634,29844.309984711144,-881.9385191148031,-516.322223484324,14.4578313253012,35.002652501483134
2016-01-18,25900,27000,25800,26700,3658921,-0.3731343283582089,28614.31431704306,29611.3981339918,-997.0838169487397,-612.4745421772072,16.216216216216225,31.245365244429752
2016-01-19,26700,28300,26700,28300,4291742,5.992509363295881,28565.958268267204,29514.257531473886,-948.2992632066816,-679.6394863831022,34.14634146341464,31.82556048822673
2016-01-20,28050,28100,26750,26800,4186899,-5.30035335689046,28294.272380841478,29313.201418031378,-1018.9290371899006,-747.4973965444618,26.59574468085107,30.779597326751603
2016-01-21,26600,27250,26600,26600,2840628,-0.7462686567164178,28033.61509148125,29112.223535214238,-1078.6084437329882,-813.7196059821672,27.32240437158471,30.088158735718224
2016-01-22,27200,27600,27000,27150,2361216,2.0676691729323307,27897.674308176443,28966.873643716885,-1069.199335540441,-864.8155518938221,33.516483516483504,30.773823691871282
2016-01-25,27550,28200,27300,28000,2977310,3.1307550644567224,27913.416722303144,28895.25337381193,-981.8366515087873,-888.2197718168152,36.31578947368421,31.88221684823387
2016-01-26,28000,29100,27750,27850,5351814,-0.5357142857142857,27903.660303487275,28817.82719797401,-914.1668944867342,-893.409196350799,34.73684210526315,32.45314189963973
2016-01-27,28100,28350,27250,27650,3205822,-0.718132854578097,27864.635641412307,28731.32147960556,-866.6858381932543,-888.06452471929,36.06557377049181,33.17562827381015
2016-01-28,27450,27750,26850,27650,3035447,0.0,27831.61477350272,28651.22359222737,-819.6088187246496,-874.373383520362,38.15028901734104,34.17056042251633
2016-01-29,27250,27350,26950,27300,2898720,-1.2658227848101267,27749.82788527153,28551.132955766083,-801.3050704945526,-859.7597209152002,41.50943396226415,35.6383351304659
2016-02-01,28100,28650,27700,28400,4767927,4.029304029304029,27849.854364460527,28539.937922005633,-690.0835575451056,-825.8244882411813,53.65853658536585,39.24237542144589
2016-02-02,28450,28800,28150,28450,2865209,0.17605633802816903,27942.184462235833,28533.27585370892,-591.0913914730882,-778.8778688875627,52.20125786163522,41.83415190948376
2016-02-03,27600,27850,27200,27450,2705269,-3.5149384885764503,27866.46377573801,28453.03319787863,-586.5694221406193,-740.4161795381741,47.42857142857144,42.9530358133013
2016-02-04,27700,28150,27600,28100,2459305,2.3679417122040074,27902.392425624468,28426.882590628364,-524.4901650038955,-697.2309766313184,57.83132530120482,45.92869371088201
2016-02-05,28100,28350,27900,28100,1484771,0.0,27932.79359091301,28402.669065396633,-469.8754744836224,-651.7598762017792,58.536585365853654,48.450272041876346
2016-02-11,27000,27400,26950,27150,2468082,-3.3807829181494666,27812.363807695623,28309.87876425614,-497.514956560517,-620.9108922735268,42.3841059602649,47.23703882555406
2016-02-12,26850,27750,26850,27350,2429857,0.7366482504604052,27741.23091420399,28238.776633570502,-497.54571936651337,-596.2378576921242,54.400000000000006,48.66963106044325
2016-02-15,27750,28200,27500,27700,2162111,1.2797074954296161,27734.887696634145,28198.86725330602,-463.9795566718749,-569.7861974880743,58.59375,50.654454848354604
2016-02-16,27850,29000,27800,28900,3851681,4.332129963898916,27914.135743305815,28250.80301232039,-336.66726901457514,-523.1624117933745,62.4113475177305,53.00583338222979
2016-02-17,29250,30300,29150,30050,6106318,3.9792387543252596,28242.73024433569,28384.076863259623,-141.34661892393342,-446.79925321948633,63.945578231292515,55.193782352042334
2016-02-18,30550,30850,29800,30200,2972873,0.49916805324459235,28543.848668284045,28518.589688203356,25.25898008068907,-352.3876065594513,65.98639455782313,57.3523047931985
2016-02-19,29950,30050,29250,29600,2336536,-1.9867549668874174,28706.333488548036,28598.694155743848,107.6393328041886,-260.3822186867233,62.58064516129033,58.397972866816865
2016-02-22,29400,30000,29400,29900,1366180,1.0135135135135136,28889.974490309876,28695.087181244304,194.88730906557248,-169.32831313626417,63.9751552795031,59.51340934935412
2016-02-23,30100,30600,30000,30400,2123648,1.6722408026755853,29122.286107185282,28821.37701967065,300.9090875146321,-75.28083300608492,68.90243902439025,61.39121528436135
2016-02-24,31050,31250,30600,30900,3480563,1.644736842105263,29395.7805522337,28975.349092287637,420.4314599460631,23.861625584344687,66.44736842105263,62.40244591169961
2016-02-25,31400,31500,30650,30800,2527297,-0.3236245954692557,29611.814313428516,29110.508418784848,501.3058946436686,119.35047939620948,65.359477124183,62.99385215419629
2016-02-26,31000,31100,30450,30800,1282277,0.0,29794.612111362592,29235.655943319303,558.9561680432889,207.27161712562537,75.18796992481202,65.43267570831944
2016-02-29,30800,30900,29600,30000,2989861,-2.5974025974025974,29826.210248076037,29292.274021591948,533.9362264840893,272.6045389973182,63.970588235294116,65.14025821371438
2016-03-02,31050,31300,30650,30950,3567312,3.166666666666667,29999.10097914126,29415.068538511063,584.0324406301988,334.8901193238943,68.38709677419354,65.78962592581021
2016-03-03,31550,32000,31100,31950,3898363,3.231017770597738,30299.239290042606,29602.841239362097,696.3980506805092,407.1917055952173,80.76923076923077,68.78554689449433
2016-03-04,31800,32100,31550,31900,1913316,-0.1564945226917058,30545.51016849759,29773.001147557497,772.5090209400914,480.2551686641921,79.73856209150327,70.97614993389612
2016-03-07,32150,32250,31500,31900,3487206,0.0,30753.89321949796,29930.556618108796,823.3366013891646,548.8714552091867,78.76712328767124,72.53434460465115
2016-03-08,31200,31500,30300,30500,4616147,-4.38871473354232,30714.832724190583,29972.737609359996,742.0951148305867,587.5161871334667,60.666666666666664,70.16080901705425
2016-03-09,29900,30550,29650,30550,3503375,0.16393442622950818,30689.47384354588,30015.49778644444,673.9760571014376,604.8081611270609,53.90625,66.9098972136434
2016-03-10,30550,30650,30150,30300,2734070,-0.8183306055646482,30629.554790692666,30036.572024485595,592.9827662070711,602.443082143063,50.76923076923077,63.68176392476088
2016-03-11,29900,30850,29900,30700,2117430,1.3201320132013201,30640.392515201485,30085.71483748666,554.6776777148261,592.8900012574156,58.73015873015873,62.69144288584045
2016-03-14,31100,31100,30250,30350,2062549,-1.1400651465798046,30595.716743632027,30105.291516191348,490.425227440679,572.3970464940684,53.54330708661418,60.8618157259952
2016-03-15,30350,30550,29750,29900,2078857,-1.4827018121911038,30488.68339845787,30090.08473721421,398.5986612436609,537.6373694439869,46.03174603174603,57.89580178714537
2016-03-16,29900,29950,29050,29200,2902896,-2.341137123745819,30290.424414079735,30024.1525344576,266.2718796221343,483.36427147961643,36.92307692307693,53.701256814331686
2016-03-17,29350,29750,29100,29250,2768278,0.17123287671232876,30130.359119605928,29966.807902275556,163.5512173303723,419.4016606497676,37.984496124031004,50.557904676271555
2016-03-18,29500,29900,29250,29450,2864640,0.6837606837606838,30025.6884858204,29928.52583544033,97.16265038006895,354.9538585958279,39.849624060150376,48.416248553047325
2016-03-21,29800,29850,29300,29550,1783055,0.3395585738539898,29952.50564184803,29900.48688466697,52.01875718106021,294.36683831287434,46.21848739495798,47.976696321429465
2016-03-22,29700,30200,29550,30200,2546366,2.199661590524535,29990.581696948335,29922.673041358306,67.9086555900285,249.0752017683052,43.36283185840708,47.05392342882499
2016-03-23,30100,30450,29850,30250,1868041,0.16556291390728478,30030.49220511013,29946.919482739173,83.57272237095822,215.9747058888358,31.914893617021278,44.02611746646425
2016-03-24,29850,29900,29350,29450,3587082,-2.644628099173554,29941.185712016264,29910.110632165903,31.075079850361362,178.99478068114092,27.52293577981652,40.72548112913471
2016-03-25,29450,29500,28900,29150,1978956,-1.0186757215619695,29819.46483324453,29853.806140894354,-34.34130764982547,136.32756301494766,26.08695652173914,37.797776207655595
2016-03-28,29000,29050,28150,28550,2795412,-2.0583190394511153,29624.162551206908,29757.227908235513,-133.06535702860492,82.44897900623714,30.303030303030297,36.298827026730535
2016-03-29,28850,29150,28700,28900,2343876,1.2259194395796849,29512.752927944308,29693.72954466251,-180.97661671820242,29.763859861349225,34.28571428571429,35.89620447852729
2016-03-30,29150,29500,28650,28650,3512889,-0.8650519031141869,29380.02170826057,29616.41624505788,-236.39453679731014,-23.46781947038265,34.28571428571429,35.574106439964694
2016-03-31,28700,28850,28000,28150,4336581,-1.7452006980802792,29190.787599297404,29507.792819498038,-317.00522020063363,-82.17529961643285,26.168224299065415,33.69293001178484
2016-04-01,28450,28500,28050,28200,2991431,0.17761989342806395,29038.358737867035,29410.919277312998,-372.5605394459635,-140.25234758233898,28.712871287128706,32.696918266853615
2016-04-04,28100,28150,27800,27900,2823088,-1.0638297872340425,28863.226624349027,29298.99933084537,-435.77270649634374,-199.35641936513997,29.591836734693885,32.075901960421675
2016-04-05,27900,28100,27600,27850,2032745,-0.17921146953405018,28707.345605218405,29191.66604707905,-484.32044186064377,-256.34922386424074,34.11764705882352,32.48425098010205
2016-04-06,27550,27850,27450,27500,2410844,-1.2567324955116697,28521.600127492497,29066.35745099912,-544.7573235066229,-314.0308437927172,30.769230769230774,32.1412469379278
2016-04-07,27450,27450,26750,26900,4588396,-2.181818181818182,28272.123184801345,28905.886528702886,-633.7633439015408,-377.9773438144819,24.24242424242425,30.56148239882709
2016-04-08,26950,27800,26900,27800,3718690,3.3457249070631967,28199.488848678062,28823.969008058226,-624.480159380164,-427.27790692761835,34.78260869565217,31.405707658192107
2016-04-11,27600,27700,27150,27150,2425426,-2.338129496402878,28038.029025804513,28699.971303757615,-661.9422779531014,-474.21078113271494,23.47826086956522,29.82021830046673
2016-04-12,27200,27550,27100,27150,1850577,0.0,27901.409175680743,28585.158614590382,-683.7494389096391,-516.1185126880998,22.807017543859644,28.417578149145314
2016-04-14,27600,27850,27250,27250,4761215,0.3683241252302026,27801.192379422166,28486.257976472574,-685.0655970504085,-549.9079295605616,28.0,28.334062519316255
2016-04-15,27450,27800,27350,27650,2785108,1.4678899082568808,27777.93201335722,28424.31294117831,-646.3809278210902,-569.2025292126673,35.294117647058826,29.72607354486477
2016-04-18,28000,28150,27200,27200,3861103,-1.62748643761302,27689.019395917647,28333.62309368362,-644.6036977659714,-584.2827629233282,36.363636363636374,31.053586108619093
2016-04-19,27500,27550,27350,27450,1843729,0.9191176470588236,27652.247181161085,28268.169531188534,-615.9223500274493,-590.6106803441523,35.05154639175257,31.853178165245787
2016-04-20,27500,28000,27500,27550,3231788,0.36429872495446264,27636.516845597842,28214.971788137533,-578.4549425396908,-588.17953278326,38.29787234042553,33.142117000281736
2016-04-21,27700,27950,27500,27550,2999400,0.0,27623.206561659714,28165.714618645863,-542.5080569861493,-579.0452376238379,42.857142857142854,35.085122171653964
2016-04-22,27450,27800,27350,27500,1556764,-0.18148820326678766,27604.251706019757,28116.402424672095,-512.1507186523377,-565.666333829538,41.66666666666667,36.40143107065651
2016-04-25,27650,27800,27350,27500,1506644,0.0,27588.212982016717,28070.742985807494,-482.5300037907764,-549.0390678217857,44.87179487179487,38.095503830884184
2016-04-26,27550,29200,27550,29150,7750203,6.0,27828.487907860297,28150.687949821753,-322.200041961456,-503.6712626497198,61.81818181818182,42.840039428343715
2016-04-27,29300,29750,29000,29150,6213757,0.0,28031.797460497175,28224.71106464977,-192.91360415259624,-441.51973095029507,66.01941747572815,47.475915037820606
2016-04-28,29100,29150,27850,27900,6766879,-4.288164665523156,28011.520928112994,28200.658393194233,-189.1374650812395,-391.043277776484,58.62068965517242,49.70486996129097
2016-04-29,27700,28250,27500,28150,2878692,0.8960573476702508,28032.825400710994,28196.905919624292,-164.08051891329887,-345.65072600384696,53.39805825242718,50.44350761951821
2016-05-02,27950,28300,27750,27850,1306092,-1.0657193605683837,28004.698415986226,28171.20918483731,-166.5107688510834,-309.82273457329427,57.29166666666667,51.813139428947906
2016-05-03,27950,28100,27650,27650,1373116,-0.718132854578097,27950.129428911423,28132.60109707158,-182.4716681601567,-284.35252129066674,55.0,52.45051154315833
2016-05-04,27450,27500,26500,26650,4388484,-3.616636528028933,27750.109516771205,28022.778793584795,-272.66927681359084,-282.01587239525156,44.91525423728814,50.94346008198429
2016-05-09,26150,26550,25700,25750,5291220,-3.377110694183865,27442.400360344865,27854.424808874814,-412.02444852994813,-308.0175876221909,35.15625,47.786018065587434
2016-05-10,25750,26400,25750,26400,2564593,2.524271844660194,27282.03107413796,27746.68963784705,-464.6585637090866,-339.34578283957006,43.93939393939394,47.01669324034874
2016-05-11,26500,26550,26100,26200,1735332,-0.7575757575757576,27115.564755039813,27632.120035043565,-516.5552800037512,-374.7876822724063,40.458015267175576,45.7049576457141
2016-05-12,26050,26250,25850,26100,1759282,-0.38167938931297707,26959.324023495228,27518.629662077372,-559.3056385821437,-411.6912735343538,38.93129770992366,44.35022565855602
2016-05-13,26100,26250,25900,26100,1849910,0.0,26827.120327572888,27413.545983404973,-586.4256558320849,-446.6381499939001,38.93129770992366,43.26644006882955
2016-05-16,26100,26300,25900,26100,1337159,0.0,26715.255661792446,27316.24628093053,-600.9906191380833,-477.50864382273676,39.230769230769226,42.45930590121749
2016-05-17,26250,26300,25900,25900,1545947,-0.7662835249042145,26589.83171382438,27211.33914900975,-621.5074351853691,-506.3084020952632,38.059701492537314,41.57938501948146
2016-05-18,25800,26400,25650,26200,2474774,1.1583011583011582,26529.857604005243,27136.42513797199,-606.5675339667469,-526.36022846956,22.429906542056074,37.74948932399638
2016-05-19,26750,26900,26400,26600,4367007,1.5267175572519083,26540.64874185059,27096.689942566656,-556.0412007160667,-532.2964229188613,27.826086956521735,35.76480885050145
2016-05-20,26600,26650,26250,26300,2245019,-1.1278195488721803,26503.625858488962,27037.675872746906,-534.050014257944,-532.6471411866778,33.33333333333333,35.27851374706783
2016-05-23,26800,27450,26650,27200,4534043,3.4220532319391634,26610.760341798356,27049.69988217306,-438.93954037470394,-513.905621024283,41.28440366972477,36.47969173159922
2016-05-24,27350,27350,26700,26850,2428278,-1.2867647058823528,26647.566443060146,27034.90729830839,-387.3408552482433,-488.5926678690751,40.909090909090914,37.36557156709756
2016-05-25,27450,27450,26950,27050,2250906,0.74487895716946,26709.47929797397,27036.025276211472,-326.54597823750373,-456.18332994276085,44.54545454545455,38.80154816276896
2016-05-26,27150,27200,26850,27000,1938084,-0.18484288354898337,26754.17479059336,27033.356737232843,-279.1819466394845,-420.7830532821056,53.846153846153854,41.81046929944594
2016-05-27,27200,28750,27150,28650,7719656,6.111111111111111,27045.84020742515,27153.10809003041,-107.26788260526155,-358.0800191467368,77.35849056603773,48.9200735527643
2016-05-30,28850,29400,28650,29000,5492886,1.2216404886561953,27346.48017551359,27289.914898176306,56.56527733728217,-275.15095984993303,76.0,54.33605884221144
2016-05-31,28650,29000,28200,28700,5414611,-1.0344827586206897,27554.71399466534,27394.365646459544,160.34834820579636,-188.05109823878718,74.50980392156862,58.37080785808288
2016-06-01,28850,29000,28400,28500,3630711,-0.6968641114982579,27700.142610870673,27476.26448746254,223.87812340813252,-105.66525390940325,73.07692307692308,61.31203090185092
2016-06-02,28600,29050,28000,28050,3443745,-1.5789473684210527,27753.96682458288,27518.763414317167,235.2034102657126,-37.49152107438009,67.2566371681416,62.50095215510906
2016-06-03,28150,28450,27400,27600,3680988,-1.6042780748663104,27730.2796208009,27524.780939182565,205.49868161833365,11.106519464162659,62.295081967213115,62.45977811752988
2016-06-07,27700,28750,27650,28650,4435065,3.804347826086957,27871.77506375461,27608.130499243118,263.6445645114909,61.61412847362831,69.78417266187051,63.92465702639801
2016-06-08,29050,29300,28450,28550,3940058,-0.34904013961605584,27976.117361638513,27677.898610410295,298.218751228218,108.93505302454626,67.40740740740742,64.6212071025999
2016-06-09,28700,29400,28650,29000,5336122,1.5761821366024518,28133.63776754028,27775.8320466762,357.80572086407847,158.70918659245274,67.64705882352942,65.2263774467858
2016-06-10,29150,29200,28700,29000,2413698,0.0,28266.924264841775,27866.51115432982,400.4131105119559,207.04997137635337,70.76923076923077,66.3349481112748
2016-06-13,28650,28700,28000,28350,2607031,-2.2413793103448274,28279.70514717381,27902.325142897982,377.38000427582665,241.11597795624806,59.2,64.90795848901985
2016-06-14,28150,29300,28150,29050,3490535,2.4691358024691357,28398.212047608606,27987.338095275907,410.87395233269854,275.0675728315382,66.66666666666666,65.25970012454921
2016-06-15,29350,30150,29300,29950,5751526,3.098106712564544,28636.94865566882,28132.720458588803,504.2281970800177,320.8996976812341,69.86301369863014,66.1803628393654
2016-06-16,30250,30400,29350,29650,3687253,-1.001669449081803,28792.80270864285,28245.11153573037,547.6911729124768,366.25799272748264,67.54966887417218,66.45422404632676
2016-06-17,30000,30000,28750,29000,2891783,-2.1922428330522767,28824.679215005486,28301.029199750345,523.6500152551416,397.7363972330145,52.671755725190835,63.69773038209957
2016-06-20,29800,30050,29050,30050,4501015,3.620689655172414,29013.190105004644,28430.582592361432,582.6075126432115,434.7106203150539,57.24137931034483,62.40646016774863
2016-06-21,30050,30150,29550,29800,2376833,-0.8319467554076538,29134.237781157775,28532.02091885318,602.2168623045945,468.2118687129621,57.638888888888886,61.452945911976684
2016-06-22,30200,30950,30000,30950,5122638,3.859060402684564,29413.58581482581,28711.13048041961,702.4553344061969,515.0605618516091,65.03067484662577,62.1684916989065
2016-06-23,30900,31800,30850,31750,7147499,2.5848142164781907,29773.034151006454,28936.231926314453,836.8022246920009,579.4088944196875,71.76470588235294,64.0877345355958
2016-06-24,32800,33100,30450,31800,16852175,0.15748031496062992,30084.875050851613,29148.362894735605,936.5121561160086,650.8295467589517,75.92592592592592,66.45537281366182
2016-06-27,31350,32050,31050,32050,6146337,0.7861635220125787,30387.20196610521,29363.29897660704,1023.9029894981722,725.4442353067958,73.28767123287672,67.8218324975048
2016-06-28,31150,31600,30650,31150,5072467,-2.80811232449298,30504.55550978133,29495.647200562074,1008.9083092192559,782.1370500892879,66.0493827160494,67.46734254121372
2016-06-29,31800,32200,31700,31800,3801424,2.086677367576244,30703.854662122663,29666.34000052044,1037.5146616022248,833.2125723918754,66.86746987951807,67.3473680088746
2016-06-30,32000,32550,31700,32400,4558372,1.8867924528301887,30964.800098719177,29868.833333815222,1095.9667649039548,885.7634108942914,69.10112359550561,67.69811912620081
2016-07-01,31800,32700,31600,32150,5289586,-0.7716049382716049,31147.138545070073,30037.808642421503,1109.3299026485693,930.476709245147,72.35294117647058,68.62908353625477
2016-07-04,32250,32900,32050,32750,3192033,1.8662519440124419,31393.732615059293,30238.711705945836,1155.0209091134566,975.3855492188089,72.02380952380952,69.30802873376572
2016-07-05,32650,32650,31850,31850,2577231,-2.7480916030534353,31463.927597357862,30358.066394394293,1105.8612029635697,1001.4806799677611,61.3095238095238,67.70832774891734
2016-07-06,31100,31350,30300,30600,6314347,-3.924646781789639,31331.015659302808,30375.98740221694,955.028257085869,992.1901953913828,55.08021390374332,65.18270497988254
2016-07-07,30750,31350,30600,30650,2715183,0.16339869281045752,31226.24401941007,30396.28463168235,829.9593877277221,959.7440338586507,59.42857142857142,64.03187826962032
2016-07-08,30700,31250,30550,31050,2424460,1.3050570962479608,31199.129554885447,30444.70799229847,754.4215625869765,918.6795396043159,56.172839506172835,62.46007051693083
2016-07-11,31750,32300,31650,32000,3938161,3.059581320450886,31322.340392595375,30559.914807683766,762.4255849116089,887.4287486657745,62.5,62.468056413544666
2016-07-12,32250,32300,31550,32000,2523664,0.0,31426.59571681147,30666.587784892377,760.0079319190918,861.944585316438,56.86274509803922,61.34699415044358
2016-07-13,32700,32950,32450,32650,3779418,2.03125,31614.811760378936,30813.50720823368,801.304552145255,849.8165786822015,55.99999999999999,60.27759532035486
2016-07-14,32500,33300,32450,33050,3145494,1.2251148545176112,31835.60995108987,30979.17334095711,856.4366101327614,851.1405849723135,57.961783439490446,59.81443294418198
2016-07-15,33300,33500,32650,32700,2580255,-1.059001512859304,31968.593035537582,31106.641982367695,861.951053169887,853.3026786118282,54.08805031446541,58.66915641823867
2016-07-18,32900,33100,32500,32750,1515167,0.1529051987767584,32088.809491608725,31228.372205896016,860.4372857127091,854.7296000320046,61.26760563380282,59.18884626135151
2016-07-19,32900,33000,31950,32450,2340759,-0.9160305343511451,32144.37726213046,31318.863153607424,825.5141085230352,848.8865017302107,54.81481481481482,58.31403997204417
2016-07-20,32300,32400,31850,32100,1775583,-1.078582434514638,32137.549991033466,31376.725142229097,760.8248488043682,831.2741711450423,47.692307692307686,56.18969351609688
2016-07-21,32400,32800,32100,32150,1879147,0.1557632398753894,32139.46537702832,31434.00476132324,705.4606157050803,806.1114600570498,50.0,54.95175481287751
2016-07-22,32150,32150,31200,32000,2442893,-0.46656298600311047,32118.009165177806,31475.930334558558,642.078830619248,773.3049341694896,43.58974358974359,52.679352568250735
2016-07-25,32300,32650,32150,32500,2147590,1.5625,32176.77698591968,31551.787346813482,624.9896391061993,743.6418751568316,55.96330275229358,53.33614260505931
2016-07-26,32400,32400,31100,32050,5028045,-1.3846153846153846,32157.27283423973,31588.691987790262,568.5808464494694,708.6296694153591,65.59139784946237,55.78719365393992
2016-07-27,32600,33450,32550,33450,4762165,4.368174726989079,32356.15393666439,31726.566655361352,629.5872813030364,692.8211917928946,73.33333333333333,59.29642158981861
2016-07-28,33150,33550,33000,33550,3586965,0.29895366218236175,32539.822561792942,31861.635792001252,678.1867697916896,689.8943073926537,71.9298245614035,61.82310218413559
2016-07-29,33550,34400,33450,34400,4660512,2.533532041728763,32826.00370613249,32049.662770371528,776.3409357609635,707.1836330663157,71.42857142857143,63.74419603302276
2016-08-01,34700,35300,34600,34850,3274413,1.308139534883721,33137.38775134288,32257.095157751413,880.2925935914682,741.8054251713462,73.55371900826447,65.7061006280711
2016-08-02,34600,34700,33650,33750,2123735,-3.1563845050215207,33231.63578959782,32367.68070162168,863.9550879761409,766.2353577323051,58.46153846153846,64.25718819476458
2016-08-03,33300,34400,33000,33550,2698841,-0.5925925925925926,33280.61489889047,32455.259908908964,825.3549899815043,778.059284182145,53.96825396825397,62.19940134946246
2016-08-04,33950,34200,33350,33650,1477680,0.29806259314456035,33337.44337598424,32543.759174915707,793.6842010685359,781.1842675594232,57.85123966942149,61.32976901345427
2016-08-05,34300,34900,33950,34800,2830058,3.4175334323922733,33562.45208737128,32710.888124921952,851.5639624493306,795.2602065374047,64.33566433566433,61.93094807789628
2016-08-08,35150,35250,34400,34950,2157854,0.43103448275862066,33775.92099700647,32876.748263816626,899.1727331898437,816.0427118678925,67.85714285714286,63.116187033745604
2016-08-09,34850,35200,34450,35050,2112078,0.28612303290414876,33971.93315131317,33037.72987390428,934.2032774088875,839.6748249760916,71.85185185185185,64.86331999736686
2016-08-10,34900,35000,33650,33800,3193311,-3.566333808844508,33945.48189726499,33094.19432768915,851.2875695758412,841.9973738960416,60.37735849056604,63.966127696006694
2016-08-11,33700,34800,33450,34800,2980478,2.9585798816568047,34076.946220762686,33220.550303415876,856.3959173468102,844.8770825861953,65.9090909090909,64.35472033862354
2016-08-12,34450,35100,34200,34350,2437735,-1.293103448275862,34118.9544944915,33304.213243903585,814.7412505879183,838.84991618654,60.57142857142857,63.59806198518454
2016-08-16,34950,34950,33700,33700,2883043,-1.8922852983988356,34054.49995687743,33333.53078139221,720.9691754852174,815.2737680462754,59.21787709497206,62.72202500714205
2016-08-17,33750,33900,32900,33550,2083372,-0.44510385756676557,33976.884578896286,33349.56553832612,627.319040570168,777.682822551054,50.649350649350644,60.30749013558377
2016-08-18,33550,34250,33550,34150,1855081,1.7883755588673622,34003.51772060455,33408.85697993159,594.66074067296,741.0784061754352,53.65853658536585,58.977699425540195
2016-08-19,34400,35400,34200,35400,4683750,3.6603221083455346,34218.36114820385,33556.34905549221,662.0120927116368,725.2651434826756,55.81395348837209,58.34495023810658
